revenue,outcalls,incalls,months,eqpdays,webcap,marryyes,travel,pcown,creditcd,retcalls,churndep
76.15,4.67,6.33,12,343,1,0,0,0,1,0,1
96.14,8.67,4,9,283,1,1,1,1,1,0,1
28.63,1.67,0.33,8,232,1,0,0,0,0,0,1
10.86,23.67,18.33,17,502,1,1,0,1,1,0,1
41.79,0,0,13,371,1,0,0,1,1,0,1
122.85,44.67,22,19,309,1,0,0,0,0,0,1
48.67,17.33,7.67,8,232,1,0,0,0,0,0,1
34.26,0,0,10,245,1,0,0,0,0,0,1
62.5,27,4,40,447,0,0,0,0,1,0,1
74.99,0,0.33,28,491,1,0,0,0,1,0,1
44.08,0,0,13,368,1,0,0,0,1,0,1
56.03,50.33,4,13,367,1,1,0,0,1,0,1
42.49,38.33,24,11,319,1,0,0,0,0,0,1
44.45,0,0,12,357,1,1,0,0,1,0,1
24,1.67,0,8,235,1,0,0,0,0,0,1
29.99,0,0,13,383,1,0,0,1,1,0,1
64.24,9.33,6.67,7,201,1,0,0,0,0,0,1
49.46,5.67,0,11,341,1,0,0,0,1,0,1
47.03,6.67,1,12,357,1,1,0,1,1,0,1
284.66,34,2.33,16,41,1,0,0,0,0,0,1
35.31,6,2.33,23,385,1,0,0,0,0,0,1
55.45,32,0.67,15,275,1,0,0,1,0,0,1
51.69,78.67,0.33,23,361,1,0,0,0,0,0,1
69.99,0,0,10,308,1,1,0,0,1,0,1
35.31,4.67,0,8,222,1,0,0,0,0,0,1
29.99,3.67,0,12,372,1,1,0,1,1,0,1
53,32,12,8,239,1,0,0,0,0,0,1
46.3,7,0.67,12,356,1,1,0,1,1,0,1
66.73,44,16.67,41,387,0,0,0,0,0,0,1
31.44,11.33,0.33,33,486,1,0,0,0,0,0,1
70.19,26.33,7.67,23,465,1,0,0,0,1,0,1
101.46,29.67,3.67,10,284,1,1,0,0,1,0,1
51.97,3.67,0,11,337,1,0,0,0,1,0,1
174.01,33.67,4.67,46,581,1,1,0,1,1,0,1
71.47,77.67,32,11,310,1,0,0,0,0,0,1
33.99,5.33,0,13,377,1,1,0,0,1,0,1
65.36,1,0,11,322,1,0,0,0,1,0,1
65.48,38,18,21,480,1,1,0,0,1,0,1
96.01,13.33,0.67,10,280,1,1,0,0,1,0,1
42.83,15,8,9,247,1,0,0,0,0,0,1
83.34,0,0,9,281,1,0,0,0,1,0,1
66.02,16.67,1.67,12,336,1,1,0,1,1,0,1
30,10.67,2.33,25,512,1,1,0,1,1,0,1
61.77,2,1,11,328,1,1,0,0,1,0,1
33.1,7.67,4,13,389,1,0,0,1,1,0,1
10.4,34.33,3.33,14,422,1,1,0,0,1,0,1
67.14,13,1,11,322,1,1,0,1,1,0,1
50,0,0,23,359,1,0,0,0,0,0,1
53.99,0,0,11,333,1,0,0,0,1,0,1
38.99,0,0,13,370,1,1,0,0,1,0,1
76.02,46,10,7,195,1,0,0,0,0,0,1
38.51,16,7,14,402,1,1,0,0,1,0,1
21.98,46.67,14,10,297,1,0,0,0,0,0,1
91.61,18.33,4.33,16,254,1,0,0,0,0,0,1
120.4,93.67,2.33,7,226,1,1,0,1,1,0,1
41.73,0,0,11,346,1,1,0,0,1,0,1
32.97,74.33,10.33,14,418,1,1,0,1,1,0,1
54.86,22.67,6,8,216,1,0,0,0,0,0,1
28.49,0.67,0,13,381,1,1,0,1,1,0,1
54.82,3,3.67,15,384,1,1,0,1,1,0,1
35.63,0,0,13,373,1,0,0,0,1,0,1
28.26,30.33,0,7,216,1,0,0,0,0,0,1
85.97,36,33.67,15,441,1,1,0,0,1,0,1
96.72,22.67,19.67,7,201,1,0,0,0,0,0,1
42.26,11,1.33,47,722,1,0,0,0,1,0,1
37.09,0,0,13,371,1,0,0,0,1,0,1
30.39,0,0,26,513,1,0,0,0,1,0,1
30.14,8.33,4.33,14,402,1,1,0,0,1,0,1
51.49,6,5.33,12,361,1,0,0,0,1,0,1
38.39,1.33,0,6,194,1,0,0,0,0,0,1
38.62,9.33,2,13,375,1,1,0,1,1,0,1
79.17,4,0.33,11,305,1,1,0,0,1,0,1
28.97,1.33,0,12,369,1,1,0,0,1,0,1
21,0.33,0,13,388,1,0,0,0,1,0,1
106.28,42.67,11,25,453,1,0,0,0,1,0,1
26.28,5.33,1.33,13,386,1,0,0,0,1,0,1
61.36,31,0,11,323,1,0,0,0,1,0,1
41.56,25.67,9.67,14,405,1,0,0,1,1,0,1
34.99,0,0,12,362,1,1,0,0,1,0,1
55.16,66.33,10.33,12,75,0,0,0,0,0,0,1
38.21,14.67,2,12,364,1,0,0,0,1,0,1
50.93,2.67,0,12,344,1,1,1,1,1,0,1
33.98,5.33,1.33,38,636,1,1,1,1,1,0,1
32.49,0.67,0,12,364,1,1,0,0,1,0,1
10,0,0,14,409,1,1,0,0,1,0,1
32.27,12.67,0.67,12,366,1,0,0,0,1,0,1
33.94,0,0,12,362,1,1,0,1,1,0,1
60.18,13.67,22,14,421,1,1,0,0,1,0,1
174.83,76,24.67,16,222,1,0,0,0,0,0,1
37.14,12.67,0,13,368,1,0,0,1,1,0,1
27.73,10.67,0.67,20,350,1,0,0,0,0,0,1
35.98,4.33,1.33,13,373,1,1,0,1,1,0,1
56.91,71,92,25,750,1,0,0,0,1,0,1
39.6,0,0,12,354,1,1,0,0,1,0,1
60.24,1.33,0,11,321,1,0,0,0,1,0,1
50.1,0,0,11,332,1,1,0,1,1,0,1
48.12,20.33,0,30,531,1,0,0,0,1,0,1
29.99,23.67,4.67,14,399,1,1,0,0,1,0,1
29.99,0,0,12,364,1,1,1,1,1,0,1
29.99,0,0,12,364,1,0,0,1,1,0,1
46.13,0,0,11,336,1,0,0,0,1,0,1
42.39,13,5,13,376,1,0,0,0,1,0,1
38.3,0,0,13,365,1,1,0,0,1,0,1
53.65,9.67,0,20,318,1,0,0,0,0,0,1
10,0,0,14,406,1,0,0,0,1,0,1
37.27,0,0,11,345,1,0,0,0,1,0,1
38.44,0,0,12,354,1,0,0,1,1,0,1
33.76,1.33,0,12,359,1,1,0,0,1,0,1
60.49,26.67,3,12,339,1,1,0,0,1,0,1
20.72,7,6.67,14,414,1,1,1,0,1,0,1
86.99,38,13.33,11,331,1,1,0,0,1,0,1
58.33,45.33,17.33,21,478,1,1,0,1,1,0,1
30.25,19,10.67,15,426,1,1,0,0,1,0,1
40.67,18.33,8,14,396,1,1,0,0,1,0,1
107.23,0,0,8,237,1,0,0,0,1,0,1
55.26,5,0,12,335,1,0,0,1,1,0,1
76.58,59,22,13,389,1,0,0,0,1,0,1
49.25,6,7.33,7,209,1,0,0,0,0,0,1
30.57,0,0,13,372,1,0,0,0,1,0,1
29.99,0,0,12,362,1,0,0,0,1,0,1
38.22,2,0,12,353,1,1,0,0,1,0,1
57.04,0,0,11,322,1,0,0,0,1,0,1
38.86,0,0,12,352,1,1,0,0,1,0,1
70.8,71.33,3.67,11,318,1,0,0,0,1,0,1
49.36,31.33,17.67,14,415,1,1,0,1,1,0,1
60.4,7.33,0,16,370,1,0,0,0,1,0,1
44.7,59,11,12,379,1,1,1,1,1,0,1
78.26,13.33,3.33,25,351,1,0,0,0,0,0,1
48.38,11.67,0.33,11,332,1,1,0,1,1,0,1
35.9,2,2.67,12,363,1,0,0,0,1,0,1
30,5.33,0,25,496,1,0,0,0,1,0,1
30.87,8,1,12,363,1,1,0,1,1,0,1
10,0,0,13,393,1,1,1,0,1,0,1
15.8,11.33,4,8,244,1,0,0,0,0,0,1
88.39,37,8.67,11,313,1,0,0,0,1,0,1
54.6,0,0,10,313,1,1,0,0,1,0,1
64.99,4.33,0,11,312,1,1,0,0,1,0,1
101.71,47,24.67,11,347,1,0,0,0,1,0,1
60.91,31.33,2.67,10,314,1,0,0,0,1,0,1
36.05,12,4.33,23,378,1,0,0,0,0,0,1
37.46,2.33,0,12,352,1,1,0,1,1,0,1
20.28,6,0.33,13,382,1,1,1,0,1,0,1
10.83,9.33,1.33,13,395,1,1,0,0,1,0,1
47.08,0,0,12,341,1,1,0,1,1,0,1
35.38,28,7.67,14,295,1,0,0,0,0,0,1
26.24,8,0.67,13,376,1,0,0,1,1,0,1
54.79,0,0,11,322,1,0,0,1,1,0,1
97.97,78.67,17.67,25,371,1,0,0,0,0,0,1
53.38,4.33,5.67,12,351,1,0,0,0,1,0,1
38.45,0,0,12,350,1,0,0,0,1,0,1
33.65,0.33,0,12,355,1,1,0,0,1,0,1
39.63,25.67,4,13,371,1,0,0,0,1,0,1
74.99,3,0,10,289,1,1,0,0,1,0,1
44.99,0,0,11,332,1,1,1,1,1,0,1
51.68,51.67,2.67,11,230,1,0,0,0,0,0,1
56.53,0,0,10,309,1,0,1,1,1,0,1
50.39,36.33,0.33,11,327,1,0,0,0,1,0,1
118.75,27.67,7.67,9,254,1,0,0,1,1,0,1
94.86,45,36,8,253,1,0,0,0,0,0,1
57.77,5.67,0,11,215,1,0,0,0,0,0,1
28.52,26.67,7.33,8,238,1,0,0,0,0,0,1
35.24,12.67,0.33,7,199,1,0,0,0,0,0,1
109.51,11.67,0,33,489,1,1,0,0,1,0,1
50.09,20.33,2,12,342,1,0,0,0,1,0,1
29.99,35.67,5.67,12,375,1,0,0,0,1,0,1
44.99,14,0,11,331,1,1,1,1,1,0,1
62.74,71,55,14,407,1,0,0,0,0,0,1
51.77,0,0,10,313,1,0,0,0,1,0,1
58.16,25,3.33,10,316,1,0,0,0,1,0,1
30.71,0,0,11,346,1,1,0,0,1,0,1
49.59,2.67,3,21,438,1,0,0,0,1,0,1
62.49,6,1,11,314,1,1,0,0,1,0,1
73.23,33.67,5,31,419,1,0,0,0,0,0,1
35.41,1,0,7,196,1,0,0,0,0,0,1
27.49,10,0.67,12,361,1,0,0,0,1,0,1
40.41,16.67,1,20,328,1,0,0,0,0,0,1
11.49,0,0,14,397,1,1,1,1,1,0,1
101.92,46.33,7.33,9,269,1,1,0,0,1,0,1
43.24,31.33,5.33,15,389,1,1,0,0,1,0,1
49.99,97.33,37.33,12,345,1,0,0,0,0,0,1
37.95,0,0,11,337,1,1,0,1,1,0,1
53.46,0.67,0.33,11,321,1,1,0,0,1,0,1
167.36,30,27.33,22,393,1,0,0,0,1,0,1
47.82,9.67,1,11,329,1,1,0,0,1,0,1
30.39,21,3,12,364,1,0,0,1,1,0,1
53.46,0,0,10,309,1,1,0,0,1,0,1
48.66,33.33,4,9,213,1,0,0,0,0,0,1
49.75,0,0,11,323,1,0,0,0,1,0,1
41.46,1.33,0,11,332,1,1,0,0,1,0,1
60.19,7.67,39,54,162,1,1,0,0,1,1,1
43.57,0,0,12,340,1,1,0,0,1,0,1
36.18,8,5.33,12,364,1,1,0,0,1,0,1
35.04,0,0,6,184,1,0,0,0,0,0,1
29.44,4,2.33,17,414,1,1,0,0,1,0,1
39.38,16,13,13,394,1,0,0,0,1,0,1
30.16,0,0,12,354,1,0,0,0,1,0,1
33.49,0,0,11,340,1,1,0,1,1,0,1
59.12,37,1,11,315,1,1,1,0,1,0,1
53.5,8,0.67,11,320,1,0,0,0,1,0,1
47.92,20.67,1.33,11,328,1,0,0,0,1,0,1
31.23,0,0,11,342,1,0,0,0,1,0,1
40.74,0,0,12,342,1,1,0,0,1,0,1
44.99,6.33,0.33,11,328,1,0,0,0,1,0,1
29.99,3.33,0.33,13,365,1,0,0,0,1,0,1
77.25,9,0,9,271,1,0,0,0,1,0,1
27.39,0,0,11,346,1,1,1,0,1,0,1
30.16,29.33,1.33,47,720,1,0,0,0,1,0,1
75.65,1.33,0,18,263,1,0,0,0,0,0,1
52.64,65.67,22,22,499,1,0,0,0,1,0,1
53.99,14.33,1,34,558,1,0,0,0,1,0,1
52.26,24.33,2.33,21,429,1,1,0,0,1,0,1
61.54,12.67,12.33,12,356,1,1,0,1,1,0,1
69.45,15,3.67,15,352,1,0,0,0,1,0,1
78.51,4,5.67,9,286,1,1,0,0,1,0,1
50.44,14.33,0.33,11,321,1,1,0,0,1,0,1
54.57,59.33,22.33,13,404,1,0,0,0,1,0,1
51.16,1.33,0,11,319,1,0,0,0,1,0,1
45.03,7,0.67,12,338,1,0,0,0,1,0,1
34.99,5.67,2.67,12,355,1,1,0,0,1,0,1
30.73,11.67,4.67,13,376,1,1,0,0,1,0,1
50.04,2,0,11,320,1,0,0,0,1,0,1
33.99,6,4.67,12,362,1,1,0,0,1,0,1
47.79,11.33,7.33,6,190,1,0,0,0,0,0,1
31.98,3,3.67,12,361,1,1,0,1,1,0,1
37.49,27.33,3.67,12,355,1,1,0,0,1,0,1
31.16,0.67,0,29,424,1,0,0,0,0,0,1
59.7,36.33,3.33,27,485,1,0,0,0,1,0,1
33.34,1.67,0,12,348,1,0,0,0,1,0,1
34.8,14,0,11,336,1,1,0,1,1,0,1
273.33,173.67,18.33,11,132,1,0,0,0,1,0,1
34.99,6,2.33,47,716,1,0,0,0,1,0,1
17.08,0,0,19,438,1,1,0,0,1,0,1
59.59,14.67,5.67,11,326,1,0,0,0,1,0,1
144.24,2.67,0,50,518,1,0,0,0,0,0,1
51.25,13.67,2.67,12,336,1,1,0,0,1,0,1
11.52,7,1.67,17,428,1,1,0,1,1,0,1
51.63,20.67,3,11,326,1,0,0,0,1,0,1
76.1,8.67,0.67,7,148,1,0,0,0,0,0,1
19.99,0,0,7,207,1,1,0,1,0,0,1
21.03,18,4.33,13,384,1,1,0,1,1,0,1
10,3.67,1.33,14,397,1,1,1,1,1,0,1
39.98,4.67,3.33,13,360,1,1,0,1,1,0,1
59.63,0,0,9,287,1,1,0,0,1,0,1
30.31,0,0,12,350,1,1,0,1,1,0,1
10,10,5,14,408,1,0,1,0,1,0,1
35.73,35.67,2.67,12,352,1,0,0,0,1,0,1
33.87,3.33,0,7,191,1,0,0,0,0,0,1
29.64,13.33,3,12,359,1,1,0,1,1,0,1
59.21,13.33,1.67,10,302,1,1,0,0,1,0,1
110.7,54.67,19,11,309,1,1,0,0,1,0,1
34.99,0,0,12,344,1,0,0,1,1,0,1
38.28,7,0.33,11,331,1,1,0,0,1,0,1
30.6,6.33,0.67,7,196,1,0,0,0,0,0,1
28.84,2.67,0.33,27,507,1,0,0,1,1,0,1
50.07,0,0,11,317,1,1,0,0,1,0,1
30.19,2.33,0.33,12,350,1,1,0,0,1,0,1
32.15,20.33,13,15,417,1,0,0,0,1,0,1
35.4,32.33,7.33,12,365,1,1,0,0,1,0,1
41.62,26.33,8.67,11,249,1,0,0,0,0,0,1
89.03,15,6.33,24,325,1,0,0,0,0,0,1
29.99,0,0,39,628,1,0,0,0,1,0,1
53.37,6,0,11,312,1,0,0,0,1,0,1
44.55,16.33,0,26,477,1,1,0,0,1,0,1
22,4,0,11,346,1,1,0,0,1,0,1
39.99,4,0.33,10,317,1,0,0,0,1,0,1
42.15,1,0,11,324,1,1,1,1,1,0,1
35.8,0,0,12,341,1,1,0,0,1,0,1
100.14,48,2.33,7,226,1,0,0,1,1,0,1
35.88,22.67,14,8,239,1,0,0,0,0,0,1
74.99,13.67,3,28,473,1,0,0,1,1,0,1
51.6,48,14,12,366,1,0,0,0,1,0,1
57.15,13.67,0,11,307,1,1,0,0,1,0,1
51.74,0,0,20,406,1,0,0,0,1,0,1
51.82,58,10.33,11,344,1,1,0,0,1,0,1
68.14,16.33,6,11,313,1,0,0,0,1,0,1
62.13,38,6.67,10,311,1,0,0,0,1,0,1
34.99,0,0,12,341,1,0,0,0,1,0,1
39.99,0,0,11,325,1,1,0,0,1,0,1
84.39,40,6.33,17,358,1,0,0,0,1,0,1
44.99,0,0,10,309,1,1,0,0,1,0,1
35.51,11,6.33,8,215,1,0,0,0,0,0,1
36.32,16,1.33,28,509,1,1,1,0,1,0,1
42.87,17.33,1.33,12,336,1,1,0,1,1,0,1
22.66,15,2.67,12,362,1,1,0,0,1,0,1
63.44,73,18.33,12,365,1,0,0,0,1,0,1
118.76,70,11.67,10,161,1,0,0,0,0,0,1
180.56,51.33,5,17,146,1,0,0,0,0,0,1
30.64,35,5.33,12,361,1,1,0,0,1,0,1
10,5.33,5,22,486,1,0,0,0,1,0,1
39.68,21,5.33,12,351,1,0,0,0,1,0,1
53.07,42,8.33,11,335,1,0,0,0,1,0,1
39.54,19,1,10,317,1,0,0,0,1,0,1
123.33,1,0.67,27,401,1,0,0,0,1,0,1
45.53,7,5.67,11,335,1,0,0,0,1,0,1
31.45,0.67,0.33,11,334,1,1,0,1,1,0,1
54.43,38.67,18,12,373,1,1,0,1,1,0,1
35.37,18,4,12,351,1,0,0,0,1,0,1
117.68,12.67,19.67,12,309,1,0,0,0,1,0,1
30.19,0,0,12,344,1,1,0,1,1,0,1
144.76,41.67,14.67,18,326,1,1,0,0,1,0,1
102.78,40.33,7.67,11,175,1,0,0,0,0,0,1
29.99,2.33,0,12,344,1,0,0,0,1,0,1
53.59,24,3.67,11,319,1,1,0,0,1,0,1
127.7,29.67,4.67,8,210,1,0,0,0,1,0,1
53.49,12.33,8.33,11,333,1,0,0,0,1,0,1
39.24,3,0.33,11,324,1,1,0,0,1,0,1
50.19,2,0,11,311,1,0,0,0,1,0,1
10.09,22.67,3.67,12,376,1,1,0,1,1,0,1
75.05,0,0,9,263,1,1,0,1,1,0,1
10.74,13,4.67,14,399,1,0,0,0,1,0,1
77.65,37,12.67,7,175,1,0,0,0,0,0,1
14,5.33,3,10,246,1,0,0,0,0,0,1
79.88,17.33,4,10,280,1,0,0,0,1,0,1
56.29,31,11.33,7,194,1,0,0,0,0,0,1
88.79,15,0.67,35,519,1,1,0,0,1,0,1
41.42,5.33,0.67,20,415,1,1,0,0,1,0,1
84.52,33,16.67,10,313,1,0,0,0,1,0,1
52.23,0,0,9,287,1,1,0,0,1,0,1
20.8,8.67,2,11,348,1,1,0,1,1,0,1
30.27,7.33,3,12,351,1,1,0,0,1,0,1
33.58,11.33,0.67,28,506,1,0,0,0,1,0,1
30.52,4.33,0,19,414,1,0,1,1,1,0,1
37.81,6.67,1.33,11,327,1,1,0,1,1,0,1
70.43,0.67,2.33,12,202,1,0,0,0,0,0,1
34.02,8.33,1.67,11,332,1,1,0,1,1,0,1
31.94,1,0,16,278,1,0,0,0,0,0,1
35.86,11,0,10,314,1,1,0,0,1,0,1
9.45,0.67,0.33,12,364,1,1,0,1,1,0,1
62.33,144.67,25,14,402,1,0,0,0,1,0,1
46.4,18.33,1.33,13,234,1,0,0,0,0,0,1
31.23,0,0,10,318,1,1,0,0,1,0,1
36.36,3.67,1.33,12,337,1,1,0,0,1,0,1
34.17,14,1.33,11,329,1,1,0,0,1,0,1
46.07,48,12,12,256,1,0,0,0,0,0,1
78.55,41,15.67,11,324,1,1,0,1,1,0,1
59.96,194.67,43.67,16,481,1,0,0,0,1,0,1
130.5,64.67,35.33,11,327,1,0,0,0,1,0,1
50.73,0,0,10,296,1,0,0,0,1,0,1
29.99,26,8.67,13,376,1,0,0,0,1,0,1
30.24,0,0,12,339,1,1,0,0,1,0,1
31.74,0,0,11,327,1,0,0,0,1,0,1
55.89,171.67,69.67,15,451,1,1,0,0,0,0,1
48.54,20.67,5.33,12,335,1,0,0,0,1,0,1
10,0,0,13,371,1,1,0,0,1,0,1
43.8,6.33,1,13,337,1,1,0,0,1,0,1
38.06,0,0,10,309,1,1,0,1,1,0,1
42.68,13,9,12,352,1,0,0,0,1,0,1
10,1.33,0,12,360,1,0,0,0,1,0,1
28.39,0.33,0.67,12,342,1,1,0,0,1,0,1
63.83,67,19.67,17,117,0,0,0,0,0,0,1
34.99,59.33,8,12,357,1,1,0,0,1,0,1
34.6,5.33,1.67,12,338,1,1,0,0,1,0,1
40.23,15,1.33,10,310,1,0,0,0,1,0,1
72.23,32.33,16.33,11,331,1,1,0,0,1,0,1
44.92,16,0,11,311,1,1,0,1,1,0,1
50.99,15.33,10.33,12,346,1,0,0,0,1,0,1
52.14,14.67,6.67,11,323,1,1,0,0,1,0,1
30.26,0.33,0,27,299,0,0,0,1,1,0,1
21.11,1.67,0.67,7,194,1,0,0,0,0,0,1
78.13,34,14.67,12,329,1,1,1,0,1,0,1
35.58,0.33,0,11,320,1,1,0,0,1,0,1
69.49,42,10,13,334,1,0,0,0,1,0,1
30.24,8.67,8,12,360,1,1,0,0,1,0,1
17.04,0,0,12,350,1,1,1,0,1,0,1
50.27,0.33,0,10,293,1,0,0,0,1,0,1
34.99,12,0,11,320,1,0,0,0,1,0,1
34.99,0,0.33,11,321,1,1,0,0,1,0,1
115.47,62.67,53.67,9,272,1,0,0,0,0,0,1
78.03,29.33,9.67,13,323,1,1,0,0,1,0,1
37.29,7.67,0,11,317,1,0,0,0,1,0,1
34.19,0,0,10,310,1,1,0,0,1,0,1
86.48,38,5.33,25,322,1,0,0,0,0,0,1
20.09,1,0,12,346,1,0,0,0,1,0,1
96.9,3,0,11,252,1,1,0,0,1,0,1
28.5,0,0,37,596,1,1,1,1,1,0,1
218.28,37.67,34.33,10,111,1,0,0,0,0,0,1
30.26,3.67,0.33,10,315,1,1,0,0,1,0,1
57.75,17,1.33,10,288,1,0,0,1,1,0,1
56.02,22.33,4.67,10,300,1,0,0,0,1,0,1
30.85,12.33,3.33,12,344,1,1,0,0,1,0,1
93.92,18,7,8,245,1,1,0,0,1,0,1
43.38,19.67,5.67,11,327,1,0,0,0,1,0,1
33.99,2.33,1.33,11,324,1,1,1,1,1,0,1
56.18,48,0,9,275,1,0,0,0,1,0,1
78.51,43.33,19.33,21,331,1,0,0,0,0,0,1
93.63,24,2.33,14,293,1,0,0,0,1,0,1
60.74,34.33,6.33,25,455,1,0,0,0,1,0,1
78.25,42.67,16.33,11,321,1,0,0,0,1,0,1
81.36,88,40.33,9,267,1,0,0,0,0,0,1
41.65,2,0,11,311,1,0,0,0,1,0,1
85.15,23,2.33,23,395,1,0,0,0,1,0,1
55.04,59.33,25,13,393,1,0,0,0,1,0,1
34.99,0.33,0,11,318,1,1,0,1,1,0,1
29.99,0,0,10,313,1,1,0,0,1,0,1
21.94,0,0,11,332,1,0,0,0,1,0,1
33.86,1,0,11,319,1,1,1,1,1,0,1
26.24,3.33,1.33,7,187,1,0,0,0,0,0,1
10,0,0,12,355,1,0,0,0,1,0,1
39.97,6.33,0.33,11,313,1,1,0,1,1,0,1
80.94,79.67,25.33,13,365,1,1,0,0,1,0,1
63.37,0,0,15,225,1,0,0,0,0,0,1
42.91,38.67,13.33,11,349,1,0,0,1,1,0,1
30.47,0,0,11,322,1,0,0,0,1,0,1
59.1,8,5,11,306,1,1,0,0,1,0,1
56.03,15.33,4.67,11,308,1,1,0,0,1,0,1
11.19,0,0,13,363,1,1,0,0,1,0,1
10.2,5.33,1.67,13,369,1,1,0,0,1,0,1
32.39,18.67,6.33,7,194,1,0,0,0,0,0,1
34.99,0,0,11,316,1,1,0,0,1,0,1
7.5,0.67,0,14,377,1,1,0,0,1,0,1
56.76,2,2.67,10,290,1,1,0,1,1,0,1
36.69,15.33,2,16,372,1,0,0,1,1,0,1
10,0,0,11,343,1,1,0,0,1,0,1
71.86,23.33,19.33,7,190,1,0,0,0,0,0,1
56.91,4.33,0,17,251,1,0,0,0,0,0,1
52.12,0,0,9,276,1,1,0,0,1,0,1
9.59,0,0,11,343,1,1,1,0,1,0,1
107.15,54,0,11,134,1,0,0,0,0,0,1
36.33,26.67,4,11,326,1,1,0,1,1,0,1
48.66,6.33,0,10,290,1,1,0,0,1,0,1
30.26,0,0,10,310,1,0,0,0,1,0,1
139.54,69.67,3.67,12,120,1,0,0,0,0,0,1
50.97,4.67,0,17,257,1,0,0,0,0,0,1
10.48,0,0,12,352,1,1,0,0,1,0,1
116.17,76,6.67,6,195,1,1,0,0,1,0,1
19.09,29.67,24.67,10,294,1,0,0,0,0,0,1
28.18,0,0,11,322,1,1,0,0,1,0,1
43.43,0,0,10,295,1,1,0,0,1,0,1
30.52,9.33,0,10,309,1,0,0,0,1,0,1
36.57,6,0,6,158,1,0,0,0,0,0,1
11.91,49,10.67,8,238,1,0,0,0,0,0,1
34.99,22.67,9.67,12,354,1,0,0,0,1,0,1
61.95,1.67,0,31,492,1,0,0,0,1,0,1
60.79,64,34.33,10,277,1,0,0,0,0,0,1
50.5,0.67,0,52,722,1,1,0,0,1,0,1
47.28,19,6,31,526,1,1,0,1,1,0,1
27.48,10,0.67,11,324,1,1,0,1,1,0,1
72.59,2.67,0,9,252,1,0,0,1,1,0,1
76.72,124.33,25.67,7,202,1,0,0,0,0,0,1
29.99,0,0,11,319,1,0,0,0,1,0,1
27.38,10.33,4,11,334,1,0,0,0,1,0,1
34.99,0,0,10,303,1,0,0,0,1,0,1
28.4,5.67,0,10,310,1,0,0,0,1,0,1
11.64,8.33,5.67,12,366,1,1,0,1,1,0,1
54.94,30.33,17,7,198,1,0,0,0,0,0,1
54.88,57,13,19,413,1,0,0,0,1,0,1
224.69,90.67,12.67,19,227,1,0,0,0,1,0,1
35.38,13.67,0.67,37,583,1,0,0,0,1,0,1
39.99,0,0,10,296,1,1,0,0,1,0,1
19.1,0.33,0,11,329,1,0,0,0,1,0,1
29.99,1.33,0,11,317,1,0,1,1,1,0,1
38.77,15.67,0,10,297,1,0,0,0,1,0,1
18,9.33,3,13,257,1,0,0,0,0,0,1
42.1,21,20.33,13,386,1,0,0,0,1,0,1
49.33,11.67,3.67,46,669,1,1,0,1,1,0,1
58.73,0,0,9,264,1,0,0,0,1,0,1
94.06,101.33,3.33,21,360,1,0,0,0,1,0,1
81.02,78.67,18.33,11,316,1,0,0,0,1,0,1
31,14,0,10,304,1,0,0,0,1,0,1
83.16,22.67,5.33,17,233,1,0,0,0,0,0,1
71.1,20.67,3,9,156,1,0,0,0,0,0,1
5.64,0,0,12,352,1,1,0,1,1,0,1
51.49,34.67,9.67,11,321,1,0,0,0,1,0,1
54.41,48,0.67,34,426,1,0,0,0,0,0,1
100.26,42.33,8.33,23,388,1,1,0,0,1,0,1
31.06,8.67,0.33,15,356,1,0,0,0,1,0,1
136.5,52.67,2,31,412,1,0,0,0,1,0,1
49.99,34,12.33,7,186,1,0,0,0,0,0,1
19.08,7.33,7,12,358,1,1,0,0,1,0,1
10.5,19,0,12,346,1,1,0,1,1,0,1
86.68,34.67,21,12,224,1,0,0,0,0,0,1
161.28,11,30.67,12,172,1,0,0,0,0,0,1
61.27,15.33,0.33,8,147,1,0,0,0,0,0,1
36.32,4.67,0.33,11,308,1,1,1,0,1,0,1
19.99,0,0,12,335,1,0,0,0,1,0,1
57.73,31.33,8,9,287,1,0,0,0,1,0,1
51.68,26.67,0.33,20,384,1,0,0,1,1,0,1
42.2,23,6.67,11,320,1,1,0,0,1,0,1
29.99,0,0,11,313,1,1,0,0,1,0,1
39.17,17.67,1,11,306,1,1,0,1,1,0,1
21.1,20,0.67,12,335,1,1,0,1,1,0,1
29.72,1,0,11,313,1,0,0,1,1,0,1
29.3,6.67,3.33,29,510,1,1,1,1,1,0,1
19.99,1,0.67,12,335,1,1,0,0,1,0,1
38.99,6.67,4.67,11,316,1,1,0,1,1,0,1
36.09,6.67,5,11,320,1,0,0,0,1,0,1
41.49,18,0.33,36,559,1,0,0,0,1,0,1
10,3,0,11,333,1,1,0,0,1,0,1
54.24,82,36,10,281,1,0,0,0,0,0,1
44.99,14.33,6.33,11,314,1,0,1,0,1,0,1
34.41,13.33,4.67,11,320,1,1,0,0,1,0,1
21.37,1.33,0,11,320,1,1,0,1,1,0,1
102.45,16.33,2,11,135,1,0,0,0,0,0,1
73.7,56.33,22,25,372,1,0,0,0,0,0,1
96.64,29.67,3.67,7,207,1,0,0,0,1,0,1
23.07,0,0,10,307,1,1,0,0,1,0,1
10.35,85.33,11.33,13,386,1,1,0,0,1,0,1
40.69,0,0,9,277,1,0,0,0,1,0,1
30.28,14.67,2.67,11,317,1,1,0,1,1,0,1
167.65,64.67,19,21,218,1,0,0,0,0,0,1
